
INSERT INTO CUSTOMER (id, name) VALUES 
(49163,'20171015',2411,470,2,42),
(49164,'20171001',2049,30,9,153),
(49165,'20171003',401,405,7,189),
(49166,'20171021',5019,409,6,48),
(49167,'20171019',5934,329,5,5),
(49168,'20171013',3481,99,7,210),
(49169,'20171018',7604,181,8,112),
(49170,'20171009',431,285,4,40),
(49171,'20171006',9733,82,9,9),
(49172,'20171010',3532,52,2,36),
(49173,'20171007',6481,242,8,160),
(49174,'20171022',4087,460,7,63),
(49175,'20171028',3495,121,9,27),
(49176,'20171011',2889,272,4,24),
(49177,'20171015',5783,4,10,190),
(49178,'20171029',4772,484,5,150),
(49179,'20171015',7532,391,5,65),
(49180,'20171004',3553,412,1,8),
(49181,'20171006',3106,338,4,40),
(49182,'20171009',701,83,9,18),
(49183,'20171007',3562,212,4,96),
(49184,'20171002',7585,82,7,133),
(49185,'20171003',3224,127,4,100),
(49186,'20171011',5798,409,9,90),
(49187,'20171003',4406,108,6,150),
(49188,'20171003',6254,384,8,96),
(49189,'20171026',4584,393,3,84),
(49190,'20171016',2764,416,6,48),
(49191,'20171016',6686,374,10,210),
(49192,'20171007',6721,293,6,54),
(49193,'20171012',4787,248,1,22),
(49194,'20171020',4780,144,5,145),
(49195,'20171016',6588,57,5,130),
(49196,'20171006',9654,432,9,9),
(49197,'20171005',4496,137,4,92),
(49198,'20171018',7297,114,5,45),
(49199,'20171020',5942,137,8,120),
(49200,'20171030',2921,414,6,72),
(49201,'20171008',1006,181,8,72),
(49202,'20171012',1804,2,10,40),
(49203,'20171026',2221,131,1,6),
(49204,'20171011',3601,456,7,21),
(49205,'20171027',7715,323,4,40),
(49206,'20171008',4738,411,8,208),
(49207,'20171014',9007,386,3,72),
(49208,'20171006',1288,156,10,10),
(49209,'20171003',1835,2,10,240),
(49210,'20171017',1455,100,9,45),
(49211,'20171021',4330,4,7,210),
(49212,'20171019',3791,152,7,112),
(49213,'20171026',3540,303,8,192),
(49214,'20171012',2998,416,8,192),
(49215,'20171018',4648,229,5,80),
(49216,'20171005',8414,171,4,60),
(49217,'20171013',8920,293,3,27),
(49218,'20171010',6359,40,8,152),
(49219,'20171002',3159,422,10,180),
(49220,'20171009',7056,99,8,216),
(49221,'20171027',7621,73,2,16),
(49222,'20171004',8497,467,6,30),
(49223,'20171029',9867,454,1,9),
(49224,'20171017',5918,11,6,108),
(49225,'20171007',1340,210,4,32),
(49226,'20171021',1787,420,4,92),
(49227,'20171013',2199,80,5,15),
(49228,'20171004',5793,385,3,42),
(49229,'20171001',3124,423,5,95),
(49230,'20171007',8520,374,8,160),
(49231,'20171029',329,73,4,28),
(49232,'20171012',4701,212,5,105),
(49233,'20171002',2776,136,6,84),
(49234,'20171011',7120,244,7,168),
(49235,'20171001',1415,377,6,18),
(49236,'20171006',6258,171,9,54),
(49237,'20171022',2749,315,9,171),
(49238,'20171009',813,404,7,196),
(49239,'20171029',7411,288,9,243),
(49240,'20171030',5743,116,10,20),
(49241,'20171018',1247,229,9,9),
(49242,'20171026',3183,229,5,85),
(49243,'20171014',9525,377,5,110),
(49244,'20171026',6570,478,5,25),
(49245,'20171031',2611,333,4,76),
(49246,'20171013',1544,26,10,60),
(49247,'20171011',2626,457,7,154),
(49248,'20171011',9999,70,7,21),
(49249,'20171019',4806,393,7,21),
(49250,'20171014',5853,393,4,116),
(49251,'20171029',2465,484,9,252),
(49252,'20171029',5424,383,1,6),
(49253,'20171019',4314,338,9,54),
(49254,'20171004',5322,144,10,100),
(49255,'20171019',556,31,10,220),
(49256,'20171006',6256,157,8,128),
(49257,'20171012',7342,385,8,160),
(49258,'20171026',5060,73,9,162),
(49259,'20171002',4237,69,5,125),
(49260,'20171021',8831,26,9,126),
(49261,'20171010',5392,33,5,15),
(49262,'20171024',8689,303,6,108),
(49263,'20171019',4644,258,3,66),
(49264,'20171011',7318,375,9,153),
(49265,'20171031',5755,193,2,38),
(49266,'20171014',8230,349,2,48),
(49267,'20171003',8510,386,10,130),
(49268,'20171023',6285,195,7,105),
(49269,'20171001',945,30,8,232),
(49270,'20171010',173,412,7,140),
(49271,'20171028',6099,414,2,26),
(49272,'20171015',6476,25,9,45),
(49273,'20171004',3962,40,1,23),
(49274,'20171031',7753,420,2,2),
(49275,'20171009',8321,25,4,32),
(49276,'20171028',5867,341,2,8),
(49277,'20171017',168,162,1,28),
(49278,'20171013',7394,491,3,27),
(49279,'20171002',5649,114,6,132),
(49280,'20171017',8889,348,8,88),
(49281,'20171016',3321,315,2,48),
(49282,'20171002',1605,398,8,208),
(49283,'20171023',9047,55,5,115),
(49284,'20171003',4474,243,6,156),
(49285,'20171013',815,78,3,39),
(49286,'20171009',8611,171,2,34),
(49287,'20171031',2755,484,10,300),
(49288,'20171001',1100,82,10,200),
(49289,'20171008',5173,25,4,108),
(49290,'20171014',6002,448,4,100),
(49291,'20171004',8266,446,10,50),
(49292,'20171031',5536,36,1,10),
(49293,'20171012',2823,45,1,2),
(49294,'20171021',8861,10,2,10),
(49295,'20171015',5619,117,8,16),
(49296,'20171006',5568,437,5,5),
(49297,'20171023',6442,152,5,80),
(49298,'20171001',5908,441,6,90),
(49299,'20171007',121,166,10,130),
(49300,'20171021',7515,320,3,30),
(49301,'20171015',6943,378,2,24),
(49302,'20171014',6576,385,1,7),
(49303,'20171020',3311,321,2,50),
(49304,'20171014',4117,437,8,120),
(49305,'20171003',8431,156,4,96),
(49306,'20171027',5281,73,10,120),
(49307,'20171024',7180,10,9,90),
(49308,'20171005',1235,424,9,252),
(49309,'20171029',3017,277,9,9),
(49310,'20171027',8736,99,9,261),
(49311,'20171029',7770,67,10,230),
(49312,'20171010',2083,258,5,40),
(49313,'20171031',4322,117,8,48),
(49314,'20171022',5679,265,4,100),
(49315,'20171010',867,375,9,63),
(49316,'20171018',859,80,3,9),
(49317,'20171015',5338,398,10,80),
(49318,'20171012',5854,220,1,10),
(49319,'20171010',4763,255,7,154),
(49320,'20171007',9453,243,7,189),
(49321,'20171023',9445,414,10,170),
(49322,'20171018',8436,469,8,96),
(49323,'20171009',4321,4,1,27),
(49324,'20171001',2818,82,3,90),
(49325,'20171028',5150,397,9,63),
(49326,'20171011',2250,305,2,36),
(49327,'20171024',2262,395,1,21),
(49328,'20171013',9964,70,8,240),
(49329,'20171007',743,173,8,216),
(49330,'20171024',189,169,8,32),
(49331,'20171016',936,87,4,80),
(49332,'20171008',3101,374,8,120),
(49333,'20171007',7124,416,7,42),
(49334,'20171008',4733,99,5,135),
(49335,'20171006',4487,420,8,168),
(49336,'20171021',5674,320,8,80),
(49337,'20171006',3013,195,8,232),
(49338,'20171020',2341,66,9,54),
(49339,'20171022',4465,67,8,24),
(49340,'20171012',8151,166,3,33),
(49341,'20171004',8172,285,3,63),
(49342,'20171003',7702,348,4,16),
(49343,'20171029',1232,260,3,69),
(49344,'20171023',3375,456,1,16),
(49345,'20171027',4558,100,2,52),
(49346,'20171019',6085,452,3,30),
(49347,'20171004',1455,130,9,99),
(49348,'20171013',5768,220,10,70),
(49349,'20171027',5916,255,7,105),
(49350,'20171007',5288,212,10,160),
(49351,'20171031',7275,404,6,126),
(49352,'20171027',8536,388,7,14),
(49353,'20171026',8940,26,5,5),
(49354,'20171018',1902,288,3,3),
(49355,'20171021',9902,470,8,120),
(49356,'20171016',8596,426,2,22),
(49357,'20171025',4026,190,10,290),
(49358,'20171007',737,448,3,6),
(49359,'20171016',982,377,5,15),
(49360,'20171014',2279,106,6,42),
(49361,'20171030',7204,484,2,32),
(49362,'20171004',38,25,6,54),
(49363,'20171017',7473,398,7,126),
(49364,'20171011',8330,153,2,10),
(49365,'20171002',7836,8,2,2),
(49366,'20171020',1058,196,5,100),
(49367,'20171031',4438,26,6,144),
(49368,'20171021',8746,153,3,51),
(49369,'20171013',2255,119,1,8),
(49370,'20171013',1272,202,10,190),
(49371,'20171031',7823,341,5,75),
(49372,'20171010',1589,378,10,100),
(49373,'20171008',759,311,3,78),
(49374,'20171005',5314,367,6,6),
(49375,'20171015',7753,219,5,100),
(49376,'20171008',2995,156,10,70),
(49377,'20171004',9635,422,10,170),
(49378,'20171013',5926,31,6,144),
(49379,'20171001',7237,84,10,130),
(49380,'20171023',4167,385,4,44),
(49381,'20171009',7205,113,3,90),
(49382,'20171004',4328,1,8,80),
(49383,'20171009',7311,469,7,161),
(49384,'20171004',3668,293,2,44),
(49385,'20171006',4337,411,3,48),
(49386,'20171014',7412,130,4,44),
(49387,'20171014',3050,137,7,147),
(49388,'20171017',4543,33,1,28),
(49389,'20171001',6670,441,4,92),
(49390,'20171008',9947,191,10,40),
(49391,'20171028',8388,109,3,3),
(49392,'20171001',3798,391,4,64),
(49393,'20171027',3658,388,5,80),
(49394,'20171027',4863,137,10,140),
(49395,'20171011',2760,350,8,96),
(49396,'20171016',2146,398,5,90),
(49397,'20171028',6923,193,7,91),
(49398,'20171001',4004,432,9,63),
(49399,'20171019',9857,327,8,104),
(49400,'20171031',9782,405,5,70),
(49401,'20171010',974,70,7,49),
(49402,'20171017',1850,109,7,182),
(49403,'20171013',9734,108,2,38),
(49404,'20171025',9742,388,7,70),
(49405,'20171028',9405,66,9,108),
(49406,'20171005',2779,424,6,120),
(49407,'20171023',6050,405,3,39),
(49408,'20171026',5412,293,10,300),
(49409,'20171001',8516,473,4,32),
(49410,'20171029',2057,193,7,105),
(49411,'20171018',7150,288,3,66),
(49412,'20171027',7805,484,1,25),
(49413,'20171013',2765,220,5,55),
(49414,'20171002',4636,374,2,16),
(49415,'20171018',8160,378,6,102),
(49416,'20171024',4793,80,7,203),
(49417,'20171027',4465,52,1,25),
(49418,'20171013',1343,165,8,208),
(49419,'20171012',8440,461,5,45),
(49420,'20171022',7486,110,10,280),
(49421,'20171023',1319,235,8,176),
(49422,'20171011',5580,404,8,120),
(49423,'20171011',5278,102,10,290),
(49424,'20171015',8582,415,5,70),
(49425,'20171026',518,415,6,78),
(49426,'20171011',4331,195,3,12),
(49427,'20171031',9472,333,7,84),
(49428,'20171003',5392,258,2,20),
(49429,'20171029',5973,248,7,119),
(49430,'20171020',2106,385,2,20),
(49431,'20171007',8141,69,4,32),
(49432,'20171004',5736,173,10,170),
(49433,'20171027',8919,384,6,54),
(49434,'20171020',693,169,10,120),
(49435,'20171005',7735,84,5,35),
(49436,'20171007',7895,246,2,44),
(49437,'20171023',7551,303,4,12),
(49438,'20171020',7205,454,10,100),
(49439,'20171009',7460,173,8,48),
(49440,'20171017',9955,67,3,48),
(49441,'20171026',3901,193,7,28),
(49442,'20171030',7516,88,2,46),
(49443,'20171030',6863,149,6,30),
(49444,'20171016',6317,178,1,6),
(49445,'20171017',8419,342,4,88),
(49446,'20171009',1003,420,1,28),
(49447,'20171027',5160,414,2,28),
(49448,'20171011',1233,352,3,6),
(49449,'20171030',6222,426,9,234),
(49450,'20171020',3823,152,6,12),
(49451,'20171002',2477,136,4,92),
(49452,'20171013',1207,332,8,48),
(49453,'20171006',7578,156,8,208),
(49454,'20171015',7247,409,4,96),
(49455,'20171017',3258,89,2,24),
(49456,'20171009',3795,329,8,112),
(49457,'20171029',4119,93,2,58),
(49458,'20171012',8673,285,6,36),
(49459,'20171003',5515,411,10,110),
(49460,'20171016',8866,60,5,45),
(49461,'20171008',2235,272,8,160),
(49462,'20171016',9474,349,8,160),
(49463,'20171024',8096,190,5,35),
(49464,'20171009',9362,2,8,160),
(49465,'20171009',7838,491,5,100),
(49466,'20171028',7560,193,4,104),
(49467,'20171005',4045,255,4,60),
(49468,'20171002',6509,295,1,13),
(49469,'20171001',2117,320,3,66),
(49470,'20171002',3756,108,2,20),
(49471,'20171025',6562,89,4,112),
(49472,'20171008',6465,105,2,32),
(49473,'20171002',645,181,5,105),
(49474,'20171006',8124,155,2,14),
(49475,'20171014',8042,375,10,50),
(49476,'20171029',9298,274,3,57),
(49477,'20171017',2085,228,1,3),
(49478,'20171001',1833,404,9,108),
(49479,'20171030',7236,452,5,140),
(49480,'20171026',6267,395,6,6),
(49481,'20171022',198,152,8,200),
(49482,'20171002',885,258,8,104),
(49483,'20171010',4469,107,6,174),
(49484,'20171031',8470,93,2,8),
(49485,'20171009',8560,196,2,12),
(49486,'20171004',7339,492,3,18),
(49487,'20171003',9451,473,6,12),
(49488,'20171003',1376,457,4,116),
(49489,'20171024',4578,437,2,18),
(49490,'20171008',1451,52,8,208),
(49491,'20171010',217,479,7,14),
(49492,'20171029',3210,388,5,25),
(49493,'20171030',8554,195,8,16),
(49494,'20171010',8524,171,6,102),
(49495,'20171012',6294,89,2,56),
(49496,'20171003',3222,162,1,30),
(49497,'20171031',3097,106,5,105),
(49498,'20171011',3418,102,4,60),
(49499,'20171013',8877,409,7,133),
(49500,'20171016',3439,166,8,32)
INSERT INTO INVOICE (invoice_number ,invoice_date ,customer_id ,product_id, quantity,summa) VALUES 
(49501,'20171023',3934,352,5,105),
(49502,'20171003',4946,89,6,6),
(49503,'20171012',7619,31,5,150),
(49504,'20171026',6561,260,8,104),
(49505,'20171018',2057,391,3,6),
(49506,'20171024',9550,166,6,126),
(49507,'20171007',9098,432,1,15),
(49508,'20171003',5165,229,2,40),
(49509,'20171026',4066,332,9,189),
(49510,'20171020',4216,411,2,34),
(49511,'20171026',867,134,2,38),
(49512,'20171015',6809,220,1,17),
(49513,'20171031',9000,55,8,176),
(49514,'20171001',8678,469,9,99),
(49515,'20171028',6465,274,8,16),
(49516,'20171027',2410,131,8,24),
(49517,'20171031',9545,93,7,154),
(49518,'20171029',7035,320,9,252),
(49519,'20171013',6899,131,10,160),
(49520,'20171002',1376,136,7,140),
(49521,'20171011',4559,228,1,8),
(49522,'20171022',3544,155,9,153),
(49523,'20171011',6608,110,7,35),
(49524,'20171026',5067,467,4,84),
(49525,'20171007',4987,181,3,27),
(49526,'20171006',9806,420,6,96),
(49527,'20171005',1101,332,6,180),
(49528,'20171012',3701,238,3,57),
(49529,'20171011',9351,102,2,32),
(49530,'20171023',8885,190,2,2),
(49531,'20171002',6059,432,1,19),
(49532,'20171026',9211,390,7,112),
(49533,'20171031',354,491,9,189),
(49534,'20171002',4981,136,6,132),
(49535,'20171016',5367,235,7,28),
(49536,'20171031',3645,333,8,88),
(49537,'20171007',9267,153,7,182),
(49538,'20171011',3385,245,4,80),
(49539,'20171001',1216,398,2,24),
(49540,'20171026',4177,258,8,144),
(49541,'20171030',9480,274,3,33),
(49542,'20171027',9944,341,7,196),
(49543,'20171009',6786,391,10,100),
(49544,'20171019',5784,152,4,36),
(49545,'20171028',8165,55,7,84),
(49546,'20171029',5684,25,1,26),
(49547,'20171019',6534,288,4,16),
(49548,'20171010',59,67,5,25),
(49549,'20171031',3729,202,6,144),
(49550,'20171011',1789,144,6,138),
(49551,'20171017',7808,255,1,8),
(49552,'20171023',4271,332,5,10),
(49553,'20171021',6327,155,1,21),
(49554,'20171023',1930,288,4,108),
(49555,'20171013',3467,405,8,168),
(49556,'20171021',6309,45,2,32),
(49557,'20171015',7727,327,3,66),
(49558,'20171026',1131,478,3,15),
(49559,'20171004',6567,171,7,14),
(49560,'20171001',1845,109,4,108),
(49561,'20171001',8483,266,4,76),
(49562,'20171024',5473,323,8,96),
(49563,'20171001',182,311,4,24),
(49564,'20171004',2299,441,4,8),
(49565,'20171022',9458,149,1,15),
(49566,'20171010',4864,202,2,38),
(49567,'20171025',2184,83,4,72),
(49568,'20171027',4178,137,8,208),
(49569,'20171009',5894,69,5,110),
(49570,'20171025',8758,255,6,102),
(49571,'20171018',7243,390,4,28),
(49572,'20171008',308,171,1,7),
(49573,'20171025',2953,67,4,84),
(49574,'20171007',6740,245,4,24),
(49575,'20171012',4895,202,3,12),
(49576,'20171007',1622,409,9,144),
(49577,'20171029',4586,383,7,119),
(49578,'20171017',1351,246,3,3),
(49579,'20171015',5632,40,8,72),
(49580,'20171023',9906,195,6,180),
(49581,'20171007',7696,479,5,90),
(49582,'20171019',4296,452,8,208),
(49583,'20171010',91,384,5,110),
(49584,'20171007',3915,422,4,20),
(49585,'20171007',2834,2,6,72),
(49586,'20171026',1455,484,8,72),
(49587,'20171004',8424,8,3,75),
(49588,'20171022',8311,117,10,240),
(49589,'20171002',3496,492,8,176),
(49590,'20171005',7895,416,2,24),
(49591,'20171014',6749,137,5,130),
(49592,'20171008',8852,228,6,6),
(49593,'20171014',4072,260,6,162),
(49594,'20171009',8510,460,10,240),
(49595,'20171020',3832,162,2,50),
(49596,'20171003',4951,266,7,154),
(49597,'20171013',7236,191,1,8),
(49598,'20171026',6482,341,8,136),
(49599,'20171021',1080,374,4,52),
(49600,'20171030',1092,33,5,70),
(49601,'20171016',157,87,9,9),
(49602,'20171031',5829,420,10,210),
(49603,'20171029',6753,3,10,190),
(49604,'20171016',419,477,7,35),
(49605,'20171029',2105,342,7,21),
(49606,'20171029',7892,288,10,140),
(49607,'20171029',9892,414,1,12),
(49608,'20171002',737,1,3,45),
(49609,'20171009',8237,385,5,130),
(49610,'20171002',591,8,9,243),
(49611,'20171010',2638,285,8,40),
(49612,'20171030',358,181,5,5),
(49613,'20171003',706,432,1,28),
(49614,'20171023',6373,320,7,203),
(49615,'20171009',7309,423,3,12),
(49616,'20171031',3688,420,7,35),
(49617,'20171009',8925,105,9,171),
(49618,'20171015',3628,374,4,72),
(49619,'20171028',8049,321,6,66),
(49620,'20171028',6467,341,10,70),
(49621,'20171012',9473,220,3,3),
(49622,'20171002',6679,386,9,234),
(49623,'20171013',6393,155,6,90),
(49624,'20171023',8286,36,8,232),
(49625,'20171002',3309,305,10,20),
(49626,'20171007',263,356,8,176),
(49627,'20171025',4206,73,6,108),
(49628,'20171012',4027,202,7,28),
(49629,'20171028',6182,470,6,54),
(49630,'20171012',2211,10,1,16),
(49631,'20171026',1554,463,5,95),
(49632,'20171030',6109,320,7,77),
(49633,'20171005',7494,31,5,45),
(49634,'20171004',3572,352,5,10),
(49635,'20171016',9954,229,9,135),
(49636,'20171012',4009,463,4,96),
(49637,'20171014',3505,384,8,176),
(49638,'20171001',4297,235,8,144),
(49639,'20171021',5444,385,6,138),
(49640,'20171017',3805,31,7,77),
(49641,'20171029',9162,473,1,18),
(49642,'20171012',2892,180,8,192),
(49643,'20171021',753,120,4,36),
(49644,'20171019',6063,470,6,84),
(49645,'20171019',1003,31,2,48),
(49646,'20171022',7973,117,9,9),
(49647,'20171027',8565,3,1,10),
(49648,'20171028',5473,414,4,104),
(49649,'20171013',6441,374,3,90),
(49650,'20171017',5997,99,8,200),
(49651,'20171001',8017,166,4,56),
(49652,'20171029',8250,384,7,84),
(49653,'20171006',637,10,10,220),
(49654,'20171015',9632,477,8,240),
(49655,'20171008',9907,114,8,104),
(49656,'20171014',3584,180,6,6),
(49657,'20171008',9012,109,9,108),
(49658,'20171025',3705,260,10,270),
(49659,'20171028',8722,342,4,48),
(49660,'20171016',4880,342,8,120),
(49661,'20171001',774,127,2,28),
(49662,'20171012',8993,260,2,24),
(49663,'20171002',4086,422,8,88),
(49664,'20171002',7512,244,1,23),
(49665,'20171030',1847,383,6,42),
(49666,'20171014',291,210,4,20),
(49667,'20171008',7409,108,4,60),
(49668,'20171015',2738,25,8,32),
(49669,'20171013',4070,404,4,60),
(49670,'20171024',1918,73,8,176),
(49671,'20171011',7002,127,5,110),
(49672,'20171011',3195,375,4,64),
(49673,'20171026',8934,477,6,60),
(49674,'20171022',4586,169,6,36),
(49675,'20171017',5677,412,9,171),
(49676,'20171031',2555,57,2,26),
(49677,'20171006',8419,105,1,13),
(49678,'20171030',8422,119,1,21),
(49679,'20171013',2238,70,8,80),
(49680,'20171011',3790,452,4,12),
(49681,'20171020',7313,378,2,20),
(49682,'20171021',6552,196,2,50),
(49683,'20171008',2226,157,10,80),
(49684,'20171026',824,137,10,200),
(49685,'20171031',7546,388,2,12),
(49686,'20171015',2701,144,3,54),
(49687,'20171004',5378,144,3,51),
(49688,'20171011',6058,327,7,63),
(49689,'20171029',3472,152,2,44),
(49690,'20171009',2034,479,10,130),
(49691,'20171001',9031,55,3,15),
(49692,'20171009',2333,422,2,16),
(49693,'20171013',284,448,4,116),
(49694,'20171009',3030,107,4,88),
(49695,'20171028',6147,255,5,110),
(49696,'20171030',6679,388,3,24),
(49697,'20171012',4252,375,6,24),
(49698,'20171003',555,446,1,23),
(49699,'20171012',9914,156,2,54),
(49700,'20171001',7265,424,1,29),
(49701,'20171013',5543,171,7,147),
(49702,'20171025',8172,348,10,300),
(49703,'20171006',8688,446,10,250),
(49704,'20171001',8517,367,4,12),
(49705,'20171031',6392,293,10,80),
(49706,'20171014',333,463,4,28),
(49707,'20171012',2175,260,8,224),
(49708,'20171031',8781,405,10,20),
(49709,'20171017',4829,386,4,108),
(49710,'20171008',4825,258,6,42),
(49711,'20171012',1294,36,7,154),
(49712,'20171002',9125,409,1,16),
(49713,'20171018',8900,152,1,3),
(49714,'20171003',7114,422,7,147),
(49715,'20171004',8689,367,7,154),
(49716,'20171008',366,156,10,50),
(49717,'20171016',4498,255,3,3),
(49718,'20171017',1278,52,1,21),
(49719,'20171024',8466,395,6,36),
(49720,'20171015',2794,243,1,3),
(49721,'20171021',3664,356,1,5),
(49722,'20171023',3172,173,2,50),
(49723,'20171021',5443,172,2,46),
(49724,'20171026',6265,152,7,35),
(49725,'20171004',7463,243,1,17),
(49726,'20171030',5513,134,3,24),
(49727,'20171031',4794,342,2,50),
(49728,'20171019',2412,473,4,28),
(49729,'20171002',630,491,3,90),
(49730,'20171001',1548,446,2,56),
(49731,'20171024',1950,363,5,5),
(49732,'20171001',2241,479,7,147),
(49733,'20171020',6376,349,6,126),
(49734,'20171017',4786,26,9,216),
(49735,'20171011',9917,411,2,58),
(49736,'20171023',701,456,4,108),
(49737,'20171024',5859,131,6,138),
(49738,'20171021',9799,70,10,150),
(49739,'20171021',9428,255,4,100),
(49740,'20171008',4816,479,5,100),
(49741,'20171024',5942,109,8,176),
(49742,'20171025',67,83,2,2),
(49743,'20171011',7100,212,6,12),
(49744,'20171028',6836,414,2,56),
(49745,'20171010',6218,69,8,104),
(49746,'20171029',7906,484,6,144),
(49747,'20171002',4498,66,6,126),
(49748,'20171005',1437,78,1,30),
(49749,'20171012',1094,412,10,20),
(49750,'20171029',7865,388,9,117),
(49751,'20171006',6461,102,3,27),
(49752,'20171031',7713,55,6,138),
(49753,'20171003',839,83,8,64),
(49754,'20171030',5281,131,8,144),
(49755,'20171024',3987,388,6,6),
(49756,'20171027',5772,397,4,88),
(49757,'20171028',9081,463,10,200),
(49758,'20171025',4343,66,9,27),
(49759,'20171018',2784,473,3,21),
(49760,'20171015',9302,404,7,21),
(49761,'20171006',480,350,4,4),
(49762,'20171013',2217,89,5,15),
(49763,'20171005',5880,165,2,42),
(49764,'20171027',7761,80,2,10),
(49765,'20171026',8270,478,6,66),
(49766,'20171013',163,55,10,230),
(49767,'20171009',251,210,10,160),
(49768,'20171021',1863,467,6,144),
(49769,'20171002',7348,8,9,234),
(49770,'20171005',5103,479,3,9),
(49771,'20171015',8942,173,6,60),
(49772,'20171017',3739,178,10,210),
(49773,'20171031',2122,260,6,174),
(49774,'20171007',1724,456,5,145),
(49775,'20171015',8594,31,5,75),
(49776,'20171015',8768,153,8,224),
(49777,'20171021',505,412,7,42),
(49778,'20171026',8745,57,6,132),
(49779,'20171006',4899,11,4,84),
(49780,'20171006',2015,244,7,112),
(49781,'20171026',9386,277,4,80),
(49782,'20171020',5205,26,6,156),
(49783,'20171029',9694,193,3,45),
(49784,'20171027',465,52,4,104),
(49785,'20171004',1068,293,4,80),
(49786,'20171028',8953,88,6,138),
(49787,'20171010',5465,479,3,57),
(49788,'20171029',6765,409,3,48),
(49789,'20171028',9814,102,1,30),
(49790,'20171002',1620,17,9,198),
(49791,'20171007',8381,278,1,17),
(49792,'20171030',333,248,6,168),
(49793,'20171028',5695,414,2,40),
(49794,'20171026',299,193,6,102),
(49795,'20171013',582,220,6,30),
(49796,'20171025',2715,277,8,80),
(49797,'20171027',4459,166,4,8),
(49798,'20171024',1111,274,2,12),
(49799,'20171002',8611,473,1,6),
(49800,'20171012',2617,107,1,18),
(49801,'20171014',2551,492,2,38),
(49802,'20171026',8934,288,5,95),
(49803,'20171016',820,178,9,45),
(49804,'20171011',5472,342,10,70),
(49805,'20171005',8831,155,2,54),
(49806,'20171027',1939,169,3,78),
(49807,'20171023',2602,169,1,7),
(49808,'20171025',8767,73,1,3),
(49809,'20171012',303,52,5,150),
(49810,'20171022',1277,452,2,54),
(49811,'20171014',7899,119,3,81),
(49812,'20171025',4900,384,7,203),
(49813,'20171024',1678,110,7,105),
(49814,'20171004',181,244,6,150),
(49815,'20171031',9118,333,5,110),
(49816,'20171003',5560,367,10,200),
(49817,'20171018',7792,70,1,4),
(49818,'20171016',7548,162,5,105),
(49819,'20171002',6700,52,3,60),
(49820,'20171026',3459,303,4,96),
(49821,'20171003',1159,31,8,24),
(49822,'20171026',1844,40,7,140),
(49823,'20171016',7103,113,2,26),
(49824,'20171021',1876,332,10,180),
(49825,'20171021',4839,349,10,160),
(49826,'20171031',9198,100,7,91),
(49827,'20171026',9592,277,8,56),
(49828,'20171004',8899,100,9,198),
(49829,'20171003',8854,10,1,15),
(49830,'20171015',6939,245,3,66),
(49831,'20171011',4716,255,4,12),
(49832,'20171003',3214,8,9,198),
(49833,'20171023',7528,456,2,42),
(49834,'20171007',7973,432,7,14),
(49835,'20171021',5475,60,4,112),
(49836,'20171012',4284,393,2,2),
(49837,'20171030',8072,423,1,9),
(49838,'20171001',5103,422,2,4),
(49839,'20171021',3568,491,1,10),
(49840,'20171010',9541,244,2,42),
(49841,'20171007',7770,416,4,20),
(49842,'20171026',7452,274,7,147),
(49843,'20171023',9088,255,1,12),
(49844,'20171030',3918,477,8,96),
(49845,'20171023',349,388,2,54),
(49846,'20171002',8800,385,1,15),
(49847,'20171022',1647,80,1,6),
(49848,'20171005',6229,8,8,32),
(49849,'20171028',6427,116,2,52),
(49850,'20171006',8171,210,1,18),
(49851,'20171029',5956,52,3,24),
(49852,'20171027',2264,395,2,10),
(49853,'20171026',5267,341,8,136),
(49854,'20171019',8024,463,5,65),
(49855,'20171004',8204,171,4,92),
(49856,'20171003',422,352,7,196),
(49857,'20171002',7455,469,9,234),
(49858,'20171027',8842,390,5,150),
(49859,'20171024',136,374,4,108),
(49860,'20171010',3710,4,8,160),
(49861,'20171010',472,470,7,63),
(49862,'20171001',7064,60,8,48),
(49863,'20171015',1365,1,4,88),
(49864,'20171018',6237,108,7,84),
(49865,'20171028',1206,1,6,114),
(49866,'20171005',13,446,1,20),
(49867,'20171008',6856,144,10,210),
(49868,'20171029',1176,383,6,54),
(49869,'20171010',2791,36,1,13),
(49870,'20171003',6678,195,10,220),
(49871,'20171006',9652,114,6,180),
(49872,'20171014',6156,210,9,36),
(49873,'20171005',9454,348,10,10),
(49874,'20171030',1575,420,3,24),
(49875,'20171014',9345,412,9,99),
(49876,'20171002',2789,327,7,49),
(49877,'20171031',467,388,3,36),
(49878,'20171020',3224,420,7,49),
(49879,'20171026',4448,130,4,44),
(49880,'20171030',7475,411,4,92),
(49881,'20171031',6088,272,3,30),
(49882,'20171025',5269,374,2,16),
(49883,'20171001',2711,460,6,144),
(49884,'20171009',6038,8,10,200),
(49885,'20171009',1133,411,2,50),
(49886,'20171004',3776,295,8,200),
(49887,'20171005',2683,327,4,28),
(49888,'20171019',9792,202,7,28),
(49889,'20171028',8849,395,4,68),
(49890,'20171026',9189,478,10,30),
(49891,'20171017',9076,452,3,81),
(49892,'20171012',360,212,1,21),
(49893,'20171027',4015,130,7,84),
(49894,'20171011',2301,40,7,98),
(49895,'20171002',370,17,3,36),
(49896,'20171006',3055,89,1,24),
(49897,'20171013',552,437,7,210),
(49898,'20171016',1363,87,3,90),
